track,box,filename,hz
INTELLIVUE/ABP_DIA,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ABP_HR,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ICP_MEAN,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/PLETH_HR,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ECG_HR,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/RR,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_I,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_II,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_III,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_AVR,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_AVL,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_AVF,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_V,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ST_MCL,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box7,kuigebjtu_250529_095029.vital,1.0
INTELLIVUE/ECG_II,box7,kuigebjtu_250529_095029.vital,500.0
INTELLIVUE/PLETH,box7,kuigebjtu_250529_095029.vital,125.0
INTELLIVUE/RESP,box7,kuigebjtu_250529_095029.vital,62.5
INTELLIVUE/ECG_III,box7,kuigebjtu_250529_095029.vital,500.0
INTELLIVUE/ABP,box7,kuigebjtu_250529_095029.vital,125.0
INTELLIVUE/ICP,box7,kuigebjtu_250529_095029.vital,125.0
INTELLIVUE/PLETH_SAT_O2,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/PLETH_HR,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/ECG_HR,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/RR,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/NIBP_SYS,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/NIBP_DIA,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/NIBP_MEAN,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/NIBP_HR,box7,kuigebjtu_250404_125509.vital,1.0
INTELLIVUE/ECG_II,box7,kuigebjtu_250404_125509.vital,500.0
INTELLIVUE/PLETH,box7,kuigebjtu_250404_125509.vital,125.0
INTELLIVUE/RESP,box7,kuigebjtu_250404_125509.vital,62.5
INTELLIVUE/ABP_MEAN,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ABP_SYS,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ABP_DIA,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/HR,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/PLETH_HR,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ECG_HR,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/RR,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_I,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_II,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_III,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_AVR,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_AVL,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_AVF,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_V,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ST_MCL,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/EEG_BIS,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/EEG_BIS_SQI,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/EMG_ELEC_POTL_MUSCL,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/EEG_BIS_ASYM,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/EEG_RATIO_SUPPRN,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ECG_II,box5,xpwhbn6yp_250124_192054.vital,500.0
INTELLIVUE/PLETH,box5,xpwhbn6yp_250124_192054.vital,125.0
INTELLIVUE/RESP,box5,xpwhbn6yp_250124_192054.vital,62.5
INTELLIVUE/ABP_HR,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ECG_III,box5,xpwhbn6yp_250124_192054.vital,500.0
INTELLIVUE/ABP,box5,xpwhbn6yp_250124_192054.vital,125.0
INTELLIVUE/NIBP_SYS,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/NIBP_DIA,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/NIBP_MEAN,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/NIBP_HR,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/CO2,box5,xpwhbn6yp_250124_192054.vital,62.5
INTELLIVUE/AWAY_CO2_INSP_MIN,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box5,xpwhbn6yp_250124_192054.vital,1.0
INTELLIVUE/ART_MEAN,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ICP_MEAN,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/PLETH_HR,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ECG_HR,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/RR,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_I,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_II,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_III,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_AVR,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_AVL,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_AVF,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_V,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ST_MCL,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/NIBP_SYS,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/NIBP_DIA,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/NIBP_MEAN,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/NIBP_HR,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ECG_II,box7,kuigebjtu_250601_215803.vital,500.0
INTELLIVUE/PLETH,box7,kuigebjtu_250601_215803.vital,125.0
INTELLIVUE/ART,box7,kuigebjtu_250601_215803.vital,125.0
INTELLIVUE/RESP,box7,kuigebjtu_250601_215803.vital,62.5
INTELLIVUE/ECG_III,box7,kuigebjtu_250601_215803.vital,500.0
INTELLIVUE/ICP,box7,kuigebjtu_250601_215803.vital,125.0
INTELLIVUE/ART_SYS,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ART_DIA,box7,kuigebjtu_250601_215803.vital,1.0
INTELLIVUE/ART_MEAN,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ART_SYS,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ART_DIA,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ICP_MEAN,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/PLETH_HR,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ECG_HR,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/RR,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_I,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_II,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_III,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_AVR,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_AVL,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_AVF,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_V,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ST_MCL,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box7,kuigebjtu_250604_062100.vital,1.0
INTELLIVUE/ECG_II,box7,kuigebjtu_250604_062100.vital,500.0
INTELLIVUE/PLETH,box7,kuigebjtu_250604_062100.vital,125.0
INTELLIVUE/ART,box7,kuigebjtu_250604_062100.vital,125.0
INTELLIVUE/RESP,box7,kuigebjtu_250604_062100.vital,62.5
INTELLIVUE/ECG_III,box7,kuigebjtu_250604_062100.vital,500.0
INTELLIVUE/ICP,box7,kuigebjtu_250604_062100.vital,125.0
INTELLIVUE/ICP_MEAN,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/PLETH_HR,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ECG_HR,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/RR,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_I,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_II,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_III,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_AVR,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_AVL,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_AVF,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_V,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ST_MCL,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/NIBP_SYS,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/NIBP_DIA,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/NIBP_MEAN,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/NIBP_HR,box7,kuigebjtu_241220_205120.vital,1.0
INTELLIVUE/ECG_II,box7,kuigebjtu_241220_205120.vital,500.0
INTELLIVUE/PLETH,box7,kuigebjtu_241220_205120.vital,125.0
INTELLIVUE/RESP,box7,kuigebjtu_241220_205120.vital,62.5
INTELLIVUE/ECG_III,box7,kuigebjtu_241220_205120.vital,500.0
INTELLIVUE/ICP,box7,kuigebjtu_241220_205120.vital,125.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250510_150050.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/NIBP_SYS,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/NIBP_DIA,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/NIBP_MEAN,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/NIBP_HR,box8,rm4aaacre_250513_175300.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/NIBP_SYS,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/NIBP_DIA,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/NIBP_MEAN,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/NIBP_HR,box8,rm4aaacre_250623_063451.vital,1.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250525_024209.vital,1.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250701_004851.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/NIBP_SYS,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/NIBP_DIA,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/NIBP_MEAN,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/NIBP_HR,box8,rm4aaacre_250514_011546.vital,1.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250511_051348.vital,1.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250510_102521.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/NIBP_SYS,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/NIBP_DIA,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/NIBP_MEAN,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/NIBP_HR,box8,rm4aaacre_250619_201223.vital,1.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250701_005916.vital,1.0
INTELLIVUE/ABP_MEAN,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/ABP_SYS,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/ABP_DIA,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/ABP_HR,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250629_202529.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/PLETH_HR,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ECG_HR,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/RR,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_I,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_II,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_V1,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_V2,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_V3,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_V4,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_V5,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_V6,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_III,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_AVR,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_AVL,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ST_AVF,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/NIBP_SYS,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/NIBP_DIA,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/NIBP_MEAN,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/NIBP_HR,box8,rm4aaacre_250624_210316.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/PLETH_HR,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/NIBP_SYS,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/NIBP_DIA,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/NIBP_MEAN,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/NIBP_HR,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ECG_HR,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/RR,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ST_I,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ST_II,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ST_III,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ST_AVR,box6,khzwppuuh_250610_090313.vital,1.0
INTELLIVUE/ST_AVL,box6,khzwppuuh_250610_090313.vital,1.0
