filename,box,pct_non_nan,std,flatline_pct
tvpir4b4i_251127_132101.vital,box10,96.25,1.0445629358291626,0.0
tvpir4b4i_250429_053423.vital,box10,93.62,1.3099465370178223,0.0
tvpir4b4i_250823_111357.vital,box10,97.01,0.7532079219818115,0.0
tvpir4b4i_250605_172725.vital,box10,73.08,1.5582046508789062,0.0
tvpir4b4i_250419_124850.vital,box10,96.48,1.6254136562347412,0.0
tvpir4b4i_250524_170731.vital,box10,69.83,1.149269700050354,0.0
tvpir4b4i_251203_194710.vital,box10,88.42,1.0185723304748535,0.0
tvpir4b4i_250629_193449.vital,box10,91.21,1.1091002225875854,0.0
tvpir4b4i_251215_164155.vital,box10,98.82,10.575844764709473,0.0
tvpir4b4i_250604_113931.vital,box10,99.73,10.656394004821777,0.0
tvpir4b4i_250604_152630.vital,box10,99.82,11.92690658569336,0.0
tvpir4b4i_251002_142030.vital,box10,95.4,1.2182153463363647,0.0
tvpir4b4i_250923_005934.vital,box10,99.78,8.025274276733398,0.0
tvpir4b4i_250421_214139.vital,box10,99.94,14.550431251525879,0.0
tvpir4b4i_250425_203426.vital,box10,66.53,1.992849588394165,0.0
tvpir4b4i_250701_183358.vital,box10,91.05,0.4987275004386902,0.0
tvpir4b4i_251213_065239.vital,box10,99.95,10.05604076385498,0.0
tvpir4b4i_250624_125909.vital,box10,93.31,0.8243886828422546,0.0
tvpir4b4i_250425_220006.vital,box10,99.7,11.758065223693848,0.0
tvpir4b4i_251209_193926.vital,box10,99.44,14.348875045776367,0.0
tvpir4b4i_250824_180136.vital,box10,99.73,14.126766204833984,0.0
tvpir4b4i_250922_070426.vital,box10,28.24,1.168217658996582,0.0
tvpir4b4i_250825_002227.vital,box10,99.36,13.292680740356445,0.0
tvpir4b4i_250624_223746.vital,box10,96.23,0.7861425280570984,0.0
tvpir4b4i_250605_081407.vital,box10,99.85,13.702680587768555,0.0
tvpir4b4i_250429_093554.vital,box10,79.48,0.976205587387085,0.0
tvpir4b4i_250426_051613.vital,box10,99.53,10.82075309753418,0.0
tvpir4b4i_260211_140815.vital,box10,93.09,1.143043041229248,0.0
tvpir4b4i_250524_050137.vital,box10,66.63,1.6122783422470093,0.0
tvpir4b4i_251002_051256.vital,box10,99.38,15.494431495666504,0.0
tvpir4b4i_250629_175846.vital,box10,92.52,0.7056967616081238,0.0
tvpir4b4i_250429_100741.vital,box10,71.08,1.4070054292678833,0.0
tvpir4b4i_250628_223451.vital,box10,86.3,1.1353799104690552,0.0
tvpir4b4i_250920_120813.vital,box10,94.01,0.493254154920578,0.0
tvpir4b4i_260107_094833.vital,box10,91.11,0.9559298157691956,0.0
tvpir4b4i_250926_162953.vital,box10,99.03,12.59380054473877,0.0
tvpir4b4i_250922_223642.vital,box10,87.14,0.046770233660936356,0.0
tvpir4b4i_251203_213337.vital,box10,99.56,13.208622932434082,0.0
tvpir4b4i_250525_052641.vital,box10,99.14,10.004131317138672,0.0
tvpir4b4i_251215_064100.vital,box10,99.85,7.771270751953125,0.0
tvpir4b4i_250923_094400.vital,box10,90.76,0.407046377658844,0.0
tvpir4b4i_250824_194042.vital,box10,99.57,13.830044746398926,0.0
tvpir4b4i_250625_162054.vital,box10,99.32,14.490670204162598,0.0
tvpir4b4i_250921_174820.vital,box10,99.49,8.941651344299316,0.0
tvpir4b4i_250524_081020.vital,box10,99.56,13.359760284423828,0.0
tvpir4b4i_251228_001000.vital,box10,97.31,0.6236556768417358,0.0
tvpir4b4i_250604_142731.vital,box10,98.96,8.07008171081543,0.0
tvpir4b4i_250527_061222.vital,box10,93.4,1.6040281057357788,0.0
tvpir4b4i_250420_181830.vital,box10,99.64,14.982268333435059,0.0
tvpir4b4i_250427_170746.vital,box10,96.67,2.29970645904541,0.0
tvpir4b4i_251203_103236.vital,box10,90.38,0.7461156249046326,0.0
tvpir4b4i_250529_161720.vital,box10,96.6,2.1773571968078613,0.0
tvpir4b4i_251207_001906.vital,box10,93.17,0.610537052154541,0.0
tvpir4b4i_250628_194946.vital,box10,99.32,11.699435234069824,0.0
tvpir4b4i_250425_164656.vital,box10,91.18,1.4433003664016724,0.0
tvpir4b4i_250926_023126.vital,box10,87.55,0.990923285484314,0.0
tvpir4b4i_250524_143352.vital,box10,4.56,1.2275797128677368,0.0
tvpir4b4i_260211_165359.vital,box10,93.69,1.2630654573440552,0.0
tvpir4b4i_250630_034049.vital,box10,32.44,0.6660215854644775,0.0
tvpir4b4i_250924_132544.vital,box10,90.86,0.7713702917098999,0.0
tvpir4b4i_250926_184006.vital,box10,52.54,0.42168283462524414,0.0
tvpir4b4i_250926_112903.vital,box10,42.83,0.6432008147239685,0.0
tvpir4b4i_250630_162717.vital,box10,93.52,0.7554991245269775,0.0
tvpir4b4i_250921_014614.vital,box10,91.08,0.5405022501945496,0.0
tvpir4b4i_250527_150700.vital,box10,99.83,13.942680358886719,0.0
tvpir4b4i_250429_105808.vital,box10,84.98,2.479114294052124,0.0
tvpir4b4i_250422_173545.vital,box10,96.58,1.8588355779647827,0.0
tvpir4b4i_251218_115008.vital,box10,94.97,2.8316893577575684,0.0
tvpir4b4i_250606_061743.vital,box10,93.32,2.173008441925049,0.0
tvpir4b4i_250930_232400.vital,box10,93.25,0.012332206591963768,0.0
tvpir4b4i_250523_181739.vital,box10,88.32,1.3524384498596191,0.0
tvpir4b4i_250423_173439.vital,box10,92.36,1.674997329711914,0.0
tvpir4b4i_250428_224116.vital,box10,80.64,1.281301736831665,0.0
tvpir4b4i_250605_064454.vital,box10,99.59,9.618003845214844,0.0
tvpir4b4i_250604_140354.vital,box10,38.59,9.439183235168457,0.0
tvpir4b4i_250428_095927.vital,box10,99.31,11.483786582946777,0.0
tvpir4b4i_250629_225235.vital,box10,95.89,1.3188012838363647,0.0
tvpir4b4i_250524_034758.vital,box10,34.7,1.0964469909667969,0.0
tvpir4b4i_250926_095904.vital,box10,72.67,1.063892126083374,0.0
tvpir4b4i_250824_215649.vital,box10,91.75,1.7622179985046387,0.0
